Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCO43,1699.5399576837826,OUT049
FDD59,1391.9399474599372,OUT013
FDQ10,2831.3841130893056,OUT017
FDW45,2503.6774075300923,OUT035
NCK30,4103.229769360127,OUT049
FDU31,3167.5747714285785,OUT018
NCQ17,533.1881738896222,OUT019
FDN01,2893.388975355438,OUT017
FDZ19,2876.5112890838755,OUT049
DRG37,2565.2083958148933,OUT017
FDE32,574.3938531351964,OUT045
FDO34,2762.435452703856,OUT049
FDM04,-955.7609533675953,OUT019
FDZ25,2849.013023190485,OUT049
FDU08,1696.1373462044985,OUT049
NCW30,3990.5301022134317,OUT045
NCM18,1010.2990879805502,OUT013
FDS22,895.6043064962473,OUT035
NCH18,3949.022300551029,OUT017
FDC23,2861.9782686427557,OUT013
FDY46,2985.18683180541,OUT013
NCU06,3601.9727013867287,OUT046
FDX57,1556.9800999874942,OUT045
FDX36,5044.863826608788,OUT027
FDL16,713.6125408589774,OUT045
FDT16,2238.2453734544406,OUT010
FDN16,1414.3612183010987,OUT018
FDC03,3150.1907521979533,OUT046
DRF60,3783.8260969937264,OUT013
FDS27,4589.368982462526,OUT027
FDP33,2105.3526828963413,OUT010
FDJ36,1385.069844578858,OUT018
NCR42,559.607487698964,OUT013
FDV14,1499.669857791375,OUT017
NCP42,3214.8242701736212,OUT035
FDB50,2733.3570425737435,OUT027
NCC30,4234.762013072641,OUT027
FDA23,1355.6186966135551,OUT018
FDW16,1617.4749150859375,OUT017
FDQ52,1993.7246988762618,OUT010
FDB58,2427.8990604221735,OUT049
NCP29,1137.5181225645324,OUT049
NCM05,4074.7033318218682,OUT045
FDO25,3371.1225266059587,OUT013
NCM54,2083.827788105228,OUT046
NCL54,2789.245704412843,OUT046
FDL39,998.024570849447,OUT010
FDF53,2621.4123435880224,OUT018
NCQ42,2162.937765838016,OUT035
FDF58,1059.8119582522147,OUT013
FDZ04,1193.2971048899572,OUT035
FDE26,380.6500081558472,OUT019
FDS60,2950.6579179764026,OUT017
FDV58,3230.833104882751,OUT017
FDM04,830.6609554559723,OUT045
FDE08,2479.2635864536583,OUT035
NCB43,3033.1842186617732,OUT049
FDU11,19.174536238836026,OUT010
FDF22,1460.6838313012909,OUT019
FDE24,2286.268393085147,OUT013
DRJ49,2079.431592615594,OUT046
NCQ53,3840.8098299495086,OUT035
NCL41,612.0206026141047,OUT013
FDR22,1850.4498804099117,OUT013
FDH04,1675.3287127505878,OUT035
DRH15,648.3678996793806,OUT045
FDY40,1015.0628146029592,OUT049
NCI17,1701.403489991244,OUT035
NCC18,2828.5596043655305,OUT013
FDY28,4842.332615536604,OUT027
FDB45,3125.038328506098,OUT027
NCL30,1725.7592299295998,OUT018
FDM10,3467.541559088258,OUT017
FDH22,3498.1376982397633,OUT027
NCZ53,3090.6129646365184,OUT017
NCI18,3521.9671840871974,OUT013
FDH14,3759.9460222139824,OUT027
FDR36,2227.1661095499303,OUT027
FDW01,2347.26325690379,OUT045
FDK02,3371.7831310783895,OUT027
FDJ02,2104.2539877122595,OUT018
FDU55,4137.8249777392675,OUT013
NCV18,2800.4492055343717,OUT027
FDH14,1975.9041585279742,OUT018
FDZ37,1410.4871596767412,OUT045
FDX49,3815.1179701460696,OUT049
NCD43,1657.8630593176567,OUT046
FDZ07,1081.4034814562785,OUT013
FDK43,2166.326374681877,OUT035
FDR32,3387.1297907853573,OUT018
FDT39,2492.065816929087,OUT013
NCV54,2004.0339789698505,OUT017
FDF38,468.66876956205647,OUT018
FDV60,3167.566209455262,OUT046
FDH44,3805.6061756196923,OUT027
FDS21,1046.6353951619383,OUT046
NCL41,516.1071644679043,OUT045
FDM46,1624.2811450493432,OUT017
FDU27,803.0393023424674,OUT045
NCJ54,3760.4020823464916,OUT017
DRG51,2343.654763079605,OUT018
NCA29,778.9442962117646,OUT019
FDR47,3010.8958535072256,OUT045
NCL19,3688.6005743657643,OUT027
DRG01,1379.8620086069734,OUT049
FDG10,999.9094026802052,OUT046
NCV05,2503.4450125106523,OUT049
NCH18,1923.765593921839,OUT019
FDV14,1122.0005476026474,OUT018
DRJ23,3142.333596913757,OUT035
DRJ11,2952.1753078572183,OUT046
FDZ03,3091.356834743568,OUT017
FDI27,-1107.4385151017073,OUT010
FDJ14,1092.8857740026176,OUT018
FDU32,2035.9598390670612,OUT017
FDD47,4213.723330587314,OUT027
DRF36,3144.450771181794,OUT035
FDM21,4073.2365517574726,OUT046
FDV10,490.32713501875105,OUT018
FDH60,2847.0028115287337,OUT018
FDX47,611.6958396553594,OUT010
FDT19,912.3293615510017,OUT019
FDO11,3935.6371889649054,OUT045
FDH24,3962.369314339001,OUT027
FDL02,1492.6290954501162,OUT018
FDB02,2934.2275786230784,OUT049
FDA43,3099.214028504006,OUT046
FDG52,710.2844759157813,OUT045
DRC12,3017.060400260241,OUT013
FDY37,2028.1637861603444,OUT018
NCU18,2163.4712545933585,OUT045
FDU09,1115.711684054867,OUT035
DRJ25,2258.626686220441,OUT027
DRE12,1523.6945747192954,OUT018
DRL47,2087.1741893761027,OUT017
DRK01,1532.968256719245,OUT046
FDC22,1173.3439518142154,OUT019
FDG44,912.7659678685527,OUT013
FDW04,2270.309752024937,OUT035
FDK09,3699.437019779468,OUT049
NCN43,2072.020515172879,OUT035
FDG04,3068.8142975695046,OUT049
FDH32,-387.46835448548,OUT010
DRI47,2408.772360328874,OUT017
DRE15,1241.2259732657922,OUT013
FDY11,1298.1677952607088,OUT035
FDO60,842.185740542611,OUT049
FDQ20,419.5210802989873,OUT018
FDO57,4015.964237421623,OUT027
FDT14,61.64826529119182,OUT019
FDA57,779.3851588442708,OUT049
DRN35,701.7558471674649,OUT017
FDJ03,880.3683004238017,OUT046
FDX28,1736.3330396173455,OUT017
DRE25,1390.9712858348514,OUT045
FDR09,4103.9536637474985,OUT046
FDB23,3760.204408135918,OUT035
FDO08,2578.7280665873836,OUT045
FDQ23,1725.7312574368107,OUT049
FDW04,2156.857475572755,OUT013
DRK13,1204.4642973726022,OUT010
NCL17,3691.1699197488488,OUT027
FDY21,3228.2395461105293,OUT035
FDJ38,4549.210593140722,OUT027
FDA37,163.3804324155558,OUT019
FDV43,778.589592329472,OUT013
FDL36,1481.4513658888702,OUT046
FDD53,623.9038625976318,OUT045
FDZ19,884.716819229576,OUT010
FDV21,1947.317762865488,OUT045
NCL54,2512.2714958879837,OUT018
DRI47,3736.8494590915197,OUT027
DRG03,2560.156583312627,OUT049
FDG21,2459.2764088668655,OUT013
FDW03,1449.477391216202,OUT018
NCI55,1913.8367657279155,OUT046
DRC36,910.4322322127948,OUT019
FDH22,2162.114589906841,OUT017
FDV20,2016.0776285212428,OUT045
NCU41,4481.545883035296,OUT027
FDN46,3171.3411620284505,OUT027
FDK50,2508.126427689586,OUT045
NCA05,3777.9719902577,OUT027
DRH01,2459.4447408082096,OUT018
FDT08,2104.4467771996055,OUT018
FDM08,3308.7714402304878,OUT018
FDZ07,1182.4086354717483,OUT035
FDS22,905.9049493311948,OUT017
FDV35,3943.0461541471896,OUT027
FDI28,-649.8948278294595,OUT010
FDW58,3181.576416738146,OUT027
FDT52,3845.0397841082577,OUT045
FDY34,2651.4884836322085,OUT046
FDR10,2553.503786743851,OUT046
FDK57,2035.8346044369828,OUT017
FDR02,3206.837881046994,OUT027
FDX49,3740.4707861471625,OUT046
FDQ20,685.6033652412254,OUT046
DRK23,3894.867767905027,OUT045
NCW06,3009.721454500113,OUT046
FDR31,2480.1753595437935,OUT017
NCE43,2689.769033959727,OUT013
DRO59,2681.9272253604704,OUT027
FDN09,3956.945701706106,OUT049
FDR11,2605.0428929493282,OUT046
FDO57,2604.6855844386455,OUT013
NCX18,3193.224340072506,OUT017
FDB05,3653.361336036053,OUT018
FDQ08,757.4537748760961,OUT018
NCG43,1635.3667903613932,OUT035
FDJ56,1673.7493172844902,OUT013
FDA13,-1303.1058025420916,OUT010
FDO56,2011.7806015727979,OUT017
FDB37,3618.084265363829,OUT018
FDZ02,1325.3341945093607,OUT018
FDQ24,3944.087427750761,OUT046
FDM16,1281.0878678741406,OUT013
FDU35,1703.2664260942784,OUT049
FDT35,2868.4593940307345,OUT035
NCX30,3978.1434028362373,OUT049
FDG04,3073.0801033281145,OUT017
FDI12,1585.087480375621,OUT035
FDE35,1177.9555069455187,OUT035
NCP14,3130.4125880787597,OUT027
NCY53,1673.5021153396206,OUT045
FDP49,1059.750074377818,OUT017
FDQ04,819.3010776056633,OUT017
FDM39,2985.870691978748,OUT035
FDO58,683.0633318950079,OUT019
FDC56,2018.1252167666448,OUT017
NCQ54,2633.033451236464,OUT046
FDV10,2210.62719675255,OUT027
NCK17,657.6667722051764,OUT046
NCF55,2047.9562450684061,OUT027
FDV33,4171.407097428993,OUT013
NCH29,-374.459643433195,OUT019
FDA37,3500.474507200347,OUT027
FDH46,1407.1902717496137,OUT018
FDS25,1964.7141841568618,OUT035
FDH04,2943.8652738889423,OUT027
FDX52,3074.505037281799,OUT046
NCD42,709.9151316960358,OUT017
FDW47,2055.93666971402,OUT017
FDL25,2994.5397366037323,OUT027
NCJ06,-17.28720945732084,OUT010
FDY09,2788.639047425827,OUT013
FDS40,694.9630743987707,OUT046
FDH41,3508.241401203127,OUT017
FDG38,1563.7735016906122,OUT035
FDU03,4358.206811164942,OUT027
FDV20,2085.2594338278673,OUT046
DRB13,2980.0252748032817,OUT045
NCQ30,1933.0922743122314,OUT013
NCH06,3875.3170723489357,OUT013
FDU50,1641.3362393683074,OUT018
NCO42,386.827745454219,OUT019
FDW09,1064.2658395729868,OUT018
FDH04,1540.0939197346179,OUT013
FDC21,1704.3161533095363,OUT045
FDL21,822.5969856930917,OUT049
FDM46,-402.6819996518653,OUT010
FDT22,-905.3713014852125,OUT019
FDB28,3290.0668018341753,OUT035
FDI12,1197.493827592351,OUT018
FDA28,1991.8901853789262,OUT045
FDF59,2077.157234931278,OUT013
FDM45,3450.233554973931,OUT027
FDQ56,1455.8843342726911,OUT017
FDR46,2425.513077197359,OUT049
FDT01,3434.3617808088484,OUT013
FDD16,2670.029820446238,OUT027
NCU30,622.7867228879882,OUT010
FDM40,376.0108706876865,OUT010
FDI56,1651.046009207274,OUT035
NCS30,2047.9014844283574,OUT013
FDU08,1698.8476731072788,OUT017
FDX51,4583.724130192254,OUT027
FDA43,3048.703124960866,OUT045
FDX59,-1337.2961839731604,OUT010
FDC37,1428.3624907038543,OUT018
FDP58,3494.490188709847,OUT013
NCY42,2392.3869699633956,OUT035
FDF21,2771.080574063309,OUT018
FDU10,2141.6545411736506,OUT027
DRL47,1700.1694969585433,OUT018
FDA58,3540.4493415052675,OUT018
FDJ22,3150.7159473815746,OUT049
FDK50,2553.969977406889,OUT046
FDO38,1415.8231808464539,OUT035
DRF60,3914.3933044097976,OUT035
NCZ42,1804.3695979182262,OUT019
FDD35,2002.6953165610466,OUT049
FDL25,1474.571904636499,OUT045
FDJ16,980.2668031376404,OUT013
DRK59,3792.067444411704,OUT049
FDI50,3692.3610399241516,OUT046
NCB19,1320.4581762679609,OUT045
DRI37,1114.572504776209,OUT035
FDA14,3807.4304528299,OUT027
FDC08,3361.726406275971,OUT018
FDS45,1725.5506039426118,OUT046
FDI21,1183.3579698975989,OUT049
DRJ47,2893.7557809174878,OUT035
DRE37,4429.119691565252,OUT027
FDT55,2278.9755914219945,OUT018
NCG42,3489.4971911782477,OUT027
FDA31,2819.3893476561725,OUT049
NCW42,3547.435131460365,OUT046
FDF50,3200.4097742861463,OUT017
FDK56,3061.129158931406,OUT049
FDX10,817.5355920260172,OUT035
NCK07,4021.8116466763213,OUT027
FDZ49,3656.542051757593,OUT017
FDR33,1779.0982405351006,OUT013
FDO44,1567.0889099934052,OUT018
FDA20,2961.1480570980107,OUT046
NCL30,1949.1095968379418,OUT045
FDI05,-646.2242190307023,OUT019
FDQ12,3333.788057121413,OUT018
FDH47,1757.1258418496477,OUT017
FDH34,2671.518539014895,OUT018
FDF29,2140.512953054414,OUT046
FDG40,312.78918830225325,OUT018
NCE18,4010.848807055455,OUT017
FDP21,1124.1578081483472,OUT010
FDY50,1468.269343548224,OUT013
FDB36,2267.548915059414,OUT049
NCZ29,2106.486383286052,OUT049
FDU20,1668.9812034267466,OUT018
FDO56,1961.1546091957662,OUT013
FDW31,3271.998511678479,OUT049
DRH59,1234.999356453576,OUT013
NCB30,3205.576137442444,OUT017
FDK43,3496.612634360363,OUT027
FDW43,3594.169578525457,OUT045
NCL19,2328.3673591876936,OUT017
FDJ27,1656.8933549955168,OUT046
FDC45,2698.3066540537898,OUT046
FDY40,1038.3223620272151,OUT035
NCM41,1603.1070612240578,OUT035
NCK18,687.0913834900416,OUT019
FDP37,2172.666120787585,OUT049
FDA27,5523.730981184996,OUT027
NCX30,4023.453725651575,OUT035
FDR09,4156.417529804591,OUT017
FDG08,4234.6959694337265,OUT027
NCU30,2624.426729935531,OUT013
FDB16,1527.1124318327238,OUT017
FDM16,1347.2725428304836,OUT017
FDC48,1356.8509478415897,OUT013
NCF18,2983.3324944014275,OUT046
FDU46,1172.9484130330245,OUT018
FDH41,3118.1245654435374,OUT018
NCN42,374.0214080305209,OUT010
FDU49,1467.4232165440008,OUT046
FDB20,2720.1542029438324,OUT027
FDG50,-451.8290541052035,OUT019
FDW20,1884.6782003101348,OUT045
NCO55,1826.534742984475,OUT049
FDX48,2501.2960775626725,OUT046
FDU48,2118.8273674923967,OUT046
FDR48,521.4351297117257,OUT019
FDK27,1997.5514687689674,OUT013
FDT35,2709.8858140959055,OUT013
FDN12,1862.0377914510664,OUT049
NCE31,-1318.4527321493465,OUT019
FDL21,839.3100488214234,OUT017
FDV56,1861.6747580806682,OUT017
FDR16,3545.0573495680287,OUT017
NCP41,1821.3595251396746,OUT049
FDJ27,1711.6307636303595,OUT013
FDA07,2109.399686598153,OUT017
FDK55,1536.6708690041987,OUT049
FDM33,3587.963386196804,OUT049
FDY46,2963.12311619813,OUT046
FDD36,1888.2843328653203,OUT046
FDB12,3132.9252566182777,OUT027
FDF28,153.82651416239787,OUT019
NCE07,357.2479434199058,OUT019
FDW50,4075.7157748609125,OUT027
NCW18,3815.7575936558405,OUT017
NCJ17,-542.2689788621508,OUT019
DRZ24,-5.996155322456616,OUT010
FDS07,2054.7904205260343,OUT035
NCW05,-213.76348629017906,OUT010
FDZ22,1072.922974993356,OUT018
FDK02,1953.8372201862894,OUT046
FDZ45,4628.272384392396,OUT027
FDL25,1517.3026299215837,OUT046
FDS08,2724.4041303309373,OUT045
NCZ42,5144.737600243115,OUT027
FDX57,1749.230755182482,OUT035
FDF21,3051.1654215128447,OUT046
FDJ56,1312.4794130185196,OUT018
FDX10,697.859490885317,OUT013
DRG48,2443.1452857414442,OUT035
DRN37,2643.019353649906,OUT046
NCY41,295.1774627966182,OUT018
FDN28,1641.1694943365878,OUT045
FDE34,2814.245388398817,OUT045
FDR10,2535.666335851543,OUT045
FDC32,1604.0305937415346,OUT017
DRG13,2594.280070502448,OUT046
FDP59,1825.1245081632442,OUT049
NCT53,694.8692662460012,OUT010
FDL57,5553.0105086105,OUT027
FDN32,1018.465317532143,OUT010
FDK09,3316.699439549549,OUT018
FDA52,955.041409298454,OUT010
FDC57,3199.476622531576,OUT049
FDI09,3965.4293335056027,OUT035
NCB07,3106.8751195666346,OUT046
FDP26,1806.969687968396,OUT035
FDP40,3291.0307718432223,OUT027
FDL15,2443.619893703861,OUT013
FDV07,1852.7933567144273,OUT046
FDS03,1175.1876896301017,OUT017
FDE50,3085.4197926294664,OUT049
FDQ15,1434.2306547336884,OUT017
FDQ33,478.0332911953458,OUT010
FDT22,990.7360590576104,OUT013
DRO35,2007.277519211747,OUT035
FDJ41,4224.82142801277,OUT049
FDQ27,1875.7097278335227,OUT035
FDC26,1909.1706727546398,OUT017
NCF43,3769.381067444675,OUT027
NCR50,2554.411810563762,OUT035
FDE39,1642.0726170413695,OUT018
FDN49,2178.7139906186158,OUT027
DRG11,1855.9346740391802,OUT035
NCA18,1949.4143546892838,OUT049
FDM36,2495.1029524681703,OUT018
FDW32,1531.9742041227182,OUT017
NCQ18,-352.89135601080847,OUT010
FDX14,2692.8185686261995,OUT027
FDD46,2533.0555420970045,OUT017
FDI34,1807.4780085167963,OUT019
NCJ17,1502.298855779462,OUT035
FDB52,4201.5991821135785,OUT035
FDV55,2013.5886486767363,OUT018
FDC57,3076.596758883457,OUT046
FDB29,1887.9158133875685,OUT046
NCO43,1733.9587749466436,OUT035
FDG44,810.6297560876087,OUT045
FDJ34,1997.077176294059,OUT045
FDH40,1475.8579642015272,OUT049
NCD07,3222.274250262084,OUT027
FDB41,915.3963364264023,OUT017
FDH47,1308.7291762147727,OUT018
DRK37,3131.903951463809,OUT035
FDM25,945.2701106547277,OUT019
NCX06,2798.0639635134526,OUT045
NCS05,2201.1684356190904,OUT017
FDS39,2203.339309543691,OUT045
FDC47,5032.199797478677,OUT027
FDG20,2901.5858570847213,OUT013
DRL23,1792.747512461231,OUT017
FDY33,2590.9367633643637,OUT013
NCH18,3757.361691737905,OUT045
FDX47,2661.44095343609,OUT035
NCB06,2437.333041544012,OUT045
FDP36,1026.5754721928017,OUT049
FDW44,2498.7989899076388,OUT018
NCU41,2736.1199902657904,OUT018
NCS17,1525.22613687078,OUT046
FDD46,2623.8853184861223,OUT035
FDE45,2921.238347746327,OUT017
FDI09,3916.608637352855,OUT017
NCJ54,1754.8957164561484,OUT010
NCA29,2430.8947727165046,OUT018
NCN41,3390.677123321233,OUT027
FDY34,2797.8958097766495,OUT035
NCG55,1979.8167784166453,OUT035
DRM49,772.9375886593009,OUT046
NCB42,1923.7661715093018,OUT049
FDE58,1803.6549138080177,OUT045
DRJ25,858.2399807521681,OUT013
FDS47,-508.9146721699947,OUT010
FDY21,3237.3871297019505,OUT049
NCI54,1790.0094396968811,OUT013
FDO24,2621.303277324652,OUT017
FDY43,2828.6486285363394,OUT035
FDF35,1441.556804850922,OUT018
NCP29,-880.3317506966448,OUT019
FDN28,3131.4465803670937,OUT027
FDJ50,588.7336142666036,OUT018
FDQ14,3852.9863946167206,OUT027
FDC37,1881.3055360635021,OUT035
FDN08,1945.7532254345774,OUT046
FDD04,2471.8575676320356,OUT035
FDW34,3569.914782310495,OUT018
FDP04,1173.0888703963924,OUT017
NCG07,3054.628385745403,OUT017
NCN14,2617.6196925782583,OUT018
FDJ16,893.6898132139816,OUT045
NCM42,1657.9540681662697,OUT045
NCF19,801.044985626618,OUT046
FDY21,2842.20331875907,OUT018
FDY19,2005.3374603402845,OUT035
FDV09,2319.861149063297,OUT045
FDA28,2150.4938620321564,OUT013
FDC38,1853.5086349827611,OUT018
FDL28,3614.008803656834,OUT045
NCH43,3505.4381300405457,OUT049
NCN53,494.38124135293003,OUT045
NCW05,1816.350270495977,OUT017
NCO30,2640.4620720764638,OUT018
FDT04,-1260.6890805536,OUT019
FDB27,2837.176458765824,OUT018
NCK07,2646.625319942978,OUT013
NCA53,879.958990742949,OUT013
FDB33,2268.27529836214,OUT018
FDU37,1435.281957198881,OUT017
FDR13,2033.6742882343015,OUT035
FDE45,2923.195473043489,OUT049
FDV37,3249.015137243749,OUT017
FDX44,-445.5900158083959,OUT019
NCL06,4200.804906632699,OUT017
FDJ28,2950.6133681129345,OUT045
FDX55,3555.856316752388,OUT049
NCK17,383.8051262730737,OUT018
FDH52,1210.3569552461772,OUT035
FDN13,3074.4142479699476,OUT027
FDK44,2450.381221865276,OUT018
FDU16,1373.2969463980924,OUT046
FDZ07,1132.0310232364714,OUT017
NCN06,4041.540709702629,OUT027
FDH02,-410.555983603515,OUT010
NCW18,3690.4828281576983,OUT045
FDH57,2109.0051469615237,OUT013
FDV35,2401.483646503197,OUT045
NCU29,2316.3778447705054,OUT013
NCP02,945.3090612977389,OUT046
FDN44,2590.014427807727,OUT013
FDX03,507.43748799420405,OUT018
FDR11,647.603496551663,OUT010
FDA36,2926.3727047458865,OUT046
FDP58,4888.805697425835,OUT027
FDH31,1545.9711129899683,OUT045
FDH34,3113.5702901782147,OUT035
FDS13,4303.8711239580625,OUT035
FDT01,3190.0095557670097,OUT018
FDY09,2894.1225935313123,OUT049
FDV33,5554.373361801955,OUT027
NCW29,109.83011507862398,OUT010
NCN17,1592.1846363509994,OUT045
FDX01,1887.7643798046765,OUT046
FDL03,3307.371137590121,OUT049
DRL59,983.6027772642049,OUT049
DRM11,5563.934045893119,OUT027
FDA43,3217.4262553023873,OUT049
FDZ56,774.9784623707112,OUT010
FDI44,985.6827244484332,OUT018
FDB50,1319.627366877481,OUT013
FDU15,-1267.6706171566516,OUT019
NCJ19,-921.8382976115968,OUT019
FDD48,1878.6893268711801,OUT013
NCW42,3618.1161180331037,OUT035
FDL24,2902.582454422632,OUT017
NCB30,3136.2799023288576,OUT013
FDK25,2757.372761686977,OUT013
FDW28,3196.085716628517,OUT049
FDD47,2869.798041330431,OUT017
FDK16,-392.0003377118814,OUT019
FDW37,1492.3433131944985,OUT046
FDA48,3638.082604041112,OUT035
FDA14,2437.426600492942,OUT017
FDV15,1676.1953109044334,OUT013
FDN22,4119.659483384874,OUT049
NCD55,606.1287457050641,OUT045
FDY43,2699.6371801047753,OUT013
NCU05,1377.684249928296,OUT017
FDF10,2542.802691426738,OUT035
FDR39,2639.725093798794,OUT018
FDG40,607.1586397831313,OUT013
FDZ28,173.59719406061868,OUT019
FDE02,1453.2671337440663,OUT045
FDU60,2817.266184636157,OUT049
FDM21,4089.0765825989865,OUT013
FDV52,12.051903194970691,OUT019
NCW06,3044.232395820074,OUT013
FDX36,3748.691423205227,OUT035
FDT35,4182.094721142385,OUT027
NCL19,399.8646894448307,OUT010
NCD31,2592.8364803060026,OUT046
FDE53,-177.75222108709835,OUT019
FDW58,-189.92345497204627,OUT019
DRF48,3013.623241007796,OUT046
FDW57,2981.4087260420924,OUT035
DRH13,1804.099111433687,OUT017
FDT33,2740.3292214308512,OUT013
DRK47,5013.781381214859,OUT027
FDY22,411.8179908264294,OUT010
FDC35,1399.4218689232694,OUT019
FDO03,3738.6553172726126,OUT013
FDF24,1294.2533306851085,OUT045
FDF56,2626.96577432197,OUT018
FDD28,978.9742133545526,OUT013
FDG53,3711.729137102717,OUT027
FDO27,-284.2491945010433,OUT019
NCF54,2421.405334892545,OUT018
FDC20,2359.493269247475,OUT027
FDU10,694.4621498716549,OUT046
DRA24,2347.211582090019,OUT018
FDA02,432.7728935838934,OUT010
FDG10,1089.7131313664377,OUT017
FDW39,1016.1250379866644,OUT010
FDP04,-847.0771039094994,OUT019
NCM55,2942.9922441295175,OUT013
FDG47,4041.522726205785,OUT045
NCU41,3120.012976690851,OUT017
NCK31,937.5599305789729,OUT017
FDZ46,1695.2531521775913,OUT045
FDU13,3827.994931817043,OUT027
NCF19,736.5306492028649,OUT045
NCJ43,2747.1268131995303,OUT013
NCJ05,2350.873327124155,OUT045
FDS04,3709.016261435553,OUT027
FDX28,-236.62255885919814,OUT010
FDB41,2266.266344515482,OUT027
FDG53,2262.9206101487,OUT046
FDL15,515.146130980683,OUT010
FDQ08,1143.304059711162,OUT049
DRN36,1579.5992664018609,OUT013
FDI46,4022.51243672667,OUT013
FDG16,4839.992127702601,OUT027
FDV32,1063.4452208973987,OUT013
FDF44,242.46376167651147,OUT010
FDK04,658.6810013922277,OUT018
NCA41,3067.3156798379296,OUT013
FDD51,844.3866300490524,OUT017
NCZ53,2895.8409044640352,OUT045
FDP01,3908.8932954849397,OUT027
FDY25,3036.1411219037855,OUT049
FDB17,2577.41843174252,OUT018
NCV54,1609.249807746875,OUT018
FDJ32,1141.0750898467284,OUT017
FDA37,2136.2500184907367,OUT049
FDG35,2922.017420984454,OUT035
NCM05,3898.0302075924365,OUT018
FDG45,3435.070321693834,OUT046
FDH28,737.8827601237692,OUT013
NCE18,4062.262928131162,OUT049
FDH38,1820.6659138255213,OUT045
FDR56,3213.7965414750097,OUT013
FDH17,3045.395024618708,OUT027
FDD39,3550.279344939231,OUT049
FDB41,936.0231746489847,OUT049
NCR53,3522.1390689882496,OUT046
FDX46,1100.6126623566527,OUT017
FDV28,809.2909253577898,OUT049
FDA08,2394.027257200684,OUT018
FDH45,859.1863102150314,OUT017
NCS38,-110.71545022503182,OUT010
FDD40,1187.4887119403315,OUT010
DRM59,2572.0393587284343,OUT035
NCJ43,2545.751065790641,OUT018
NCN29,903.6865349771629,OUT013
NCC19,2946.3002832825155,OUT045
FDR56,3302.3544814075135,OUT035
FDZ43,3964.193448648386,OUT049
FDJ32,-889.3331678596849,OUT010
DRH03,1578.7502432201154,OUT017
NCZ54,2720.1629311796546,OUT035
FDE26,2428.7781315841344,OUT017
FDS03,981.9705569126422,OUT045
DRZ24,6.925654688413488,OUT019
FDO48,4977.547964472308,OUT027
FDW39,2919.627993031915,OUT049
NCK05,1164.0385527974652,OUT049
NCK30,4091.937630264666,OUT017
FDT27,3475.756030995715,OUT018
FDS08,922.4777034188207,OUT019
NCJ19,999.7147807485817,OUT049
FDC58,720.9774589893775,OUT045
DRE37,2997.951144442327,OUT013
FDW02,2220.7616128863724,OUT035
FDJ02,491.86197972493596,OUT010
FDX09,2745.226021298515,OUT045
FDT31,1060.7021483407318,OUT010
FDI24,2922.9518769789884,OUT049
FDY09,2788.090861305556,OUT045
FDV28,578.4255605295955,OUT045
DRM47,3124.6632481608112,OUT049
FDT52,2030.4815332916469,OUT019
FDI48,648.5478968388286,OUT018
FDY55,4152.267948013314,OUT017
FDU48,2129.999721546698,OUT013
FDN25,893.2432205367882,OUT045
FDP20,2128.91729508803,OUT049
FDJ15,3013.730864651471,OUT013
FDD04,1960.9444562715194,OUT018
FDY58,3564.7551515575974,OUT045
FDR37,2669.2673367577486,OUT018
FDF44,2145.999927074585,OUT013
FDD32,1312.857732524271,OUT045
FDR57,2633.0581221708785,OUT017
DRG39,2337.4577350962763,OUT027
FDX15,2631.7415054270136,OUT017
DRN37,2552.055247290509,OUT045
FDW40,3811.640247864404,OUT027
FDB32,1610.0859336493877,OUT049
FDM40,2011.3007737602288,OUT018
FDE39,3387.229340225741,OUT027
DRH49,1419.9798968210866,OUT017
FDT46,927.1627005195467,OUT049
NCF06,4185.623461789894,OUT035
FDP07,3210.7330163431584,OUT017
FDC04,3826.2126593096846,OUT013
FDZ32,1812.0171202777442,OUT017
FDD50,2630.1835040541487,OUT045
FDU56,3035.349212725578,OUT017
FDV34,1320.9987751414062,OUT017
NCY41,633.1113789844571,OUT013
NCK18,2610.1433625840255,OUT046
DRH25,950.3387806318408,OUT049
FDT57,3764.304414630673,OUT046
FDV56,1479.337973321152,OUT018
FDV12,1540.5920679561277,OUT045
FDN52,1578.9605457453004,OUT017
FDX38,994.0592021442549,OUT035
FDE47,1684.1375656325936,OUT018
NCO07,3351.8007501335887,OUT013
FDV09,3844.629215520511,OUT027
FDZ23,1077.1232587739628,OUT019
DRH51,1132.4077961655407,OUT018
NCY54,2640.548692187543,OUT045
DRG49,3902.945515961381,OUT013
NCC19,3130.582383787345,OUT049
NCV53,3717.2189667598486,OUT045
FDZ47,-173.90174541727623,OUT019
NCO26,1533.4269416217694,OUT018
NCP02,913.4688145470775,OUT045
NCW30,3793.6297322887003,OUT018
NCN55,3785.6822606429505,OUT046
FDB20,-679.2769259761119,OUT010
DRL11,2511.762850503855,OUT013
DRD60,2798.0249419792735,OUT045
FDW14,-388.86826448872245,OUT010
FDL27,-833.4229649678982,OUT010
FDU09,684.5520029587726,OUT018
DRH36,2653.263264899245,OUT027
FDP34,3939.944384557529,OUT027
FDE04,2971.5924660529986,OUT017
FDZ57,3573.2752867081044,OUT027
FDF02,-238.01780185108083,OUT010
FDG28,3848.286386998896,OUT045
NCI31,641.3045521887304,OUT046
FDT43,884.3793778754259,OUT013
FDU20,1981.74078773665,OUT046
